"BehaviorSpace results (NetLogo 6.2.2)"
"CA_5-STATES_NETWORK__61_Arduino_31_COMPLETE_work.nlogo"
"experiment_centroid_links_mutated"
"07/04/2022 22:22:54:352 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","radius-of-interaction","movement-steps","load-graphml","N-turtles","percentage-unhappy","clear-before-generating","arduino-on","mutated","links-to-use","frac-providers","[step]","mean [ state ] of turtles with [ breed = clients ]","mean [ state ] of turtles with [ breed = service-providers ]","mean [nw:clustering-coefficient] of turtles","paths","mean [nw:closeness-centrality] of turtles","mean [nw:betweenness-centrality] of turtles","centroid-x","centroid-y","count links"
"58","3.5","1","false","80","10","true","false","7","undirected","0.05","74","3.263157894736842","3","0.577789072167942","false","0.2912433699649214","104.65000000000005","0.0491539036416833","-0.14719313313900564","205"
"49","1.5","5","false","80","40","true","false","7","undirected","0.05","80","2.8026315789473686","3.75","0.23929317275002254","false","0.3847433754409044","42.9","-0.7382871238827498","-0.4035940343476768","321"
"52","1.5","5","false","80","40","true","false","7","undirected","0.05","79","3.1447368421052633","2.5","0.2250519966144966","false","0.4103344301667491","30.700000000000006","0.1995873459327216","-0.7079462683131653","247"
"53","1.5","5","false","80","40","true","false","7","undirected","0.1","78","3.375","2.625","0.2967076794501919","false","0.41089330792583356","36.05","0.2568973236529127","0.2429542960484584","389"
"55","3.5","1","false","80","10","true","false","0","undirected","0.05","79","2.1842105263157894","3.5","0.6535765337603571","false","0.3501642787355498","64.48750000000001","0.7365975021560123","1.1433858884005759","239"
"54","1.5","5","false","80","40","true","false","7","undirected","0.15","78","3.0441176470588234","3.25","0.24409284311824195","false","0.4041759169856428","46.47500000000001","-0.5671566396316094","1.091867879319682","364"
"48","1.5","5","false","80","40","true","false","0","undirected","0.15","82","2.338235294117647","2.9166666666666665","0.24343352747184008","false","0.41126927481586717","33.724999999999994","-0.5603169921567932","-0.7076074882596559","318"
"51","1.5","5","false","80","40","true","false","7","undirected","0.15","79","2.9705882352941178","2.6666666666666665","0.19443748062652866","false","0.41326437209363653","40.45000000000001","-1.5600665911029568","-0.8081478370114408","353"
"57","3.5","1","false","80","10","true","false","0","undirected","0.15","75","2.1323529411764706","3","0.6588549035328131","false","0.3484469947778285","73.975","0.3618697320771376","0.14392100222837162","289"
"50","1.5","5","false","80","40","true","false","7","undirected","0.1","81","3","3.625","0.2308795254985439","false","0.3608110116725136","43.325","-1.2273706456071278","0.07185505678878494","283"
"56","3.5","1","false","80","10","true","false","0","undirected","0.1","78","2.6944444444444446","1.625","0.6685903076345514","false","0.25123773972275065","118.79999999999998","0.2939574539678402","0.43313467136386635","253"
"58","3.5","1","false","80","10","true","false","7","undirected","0.05","75","3.1710526315789473","3.5","0.587373687114399","false","0.2914743857159669","104.53750000000005","0.036653903641683236","-0.1221931331390063","208"
"52","1.5","5","false","80","40","true","false","7","undirected","0.05","80","2.5789473684210527","2.75","0.22613602696323282","false","0.4127218543722754","30.299999999999994","0.4245873459327217","-0.4829462683131654","251"
"49","1.5","5","false","80","40","true","false","7","undirected","0.05","81","3.1842105263157894","3.75","0.24185348524454559","false","0.3857947536123435","42.699999999999996","-0.7632871238827497","-0.5035940343476767","324"
"53","1.5","5","false","80","40","true","false","7","undirected","0.1","79","3.0277777777777777","1.75","0.2992090762124834","false","0.41226435834805564","35.81249999999999","0.3068973236529126","0.08045429604845847","394"
"59","3.5","1","false","80","10","true","false","7","undirected","0.1","21","3.0416666666666665","3.25","0.505856227106227","false","0.18736154145648912","169.06250000000006","0.23758296362825773","0.7695012741923056","146"
"55","3.5","1","false","80","10","true","false","0","undirected","0.05","80","2.526315789473684","3.25","0.6535765337603573","false","0.35016427873554967","64.48750000000003","0.7240975021560125","1.1433858884005759","239"
"54","1.5","5","false","80","40","true","false","7","undirected","0.15","79","2.735294117647059","2.75","0.24621615102210578","false","0.40441947834418607","46.437499999999986","-0.5671566396316094","1.129367879319682","366"
"48","1.5","5","false","80","40","true","false","0","undirected","0.15","83","2.0441176470588234","2.1666666666666665","0.2442009364844851","false","0.41276086900995396","33.48750000000001","-0.6228169921567932","-0.3201074882596563","323"
"57","3.5","1","false","80","10","true","false","0","undirected","0.15","76","2.4705882352941178","3","0.6672214044480671","false","0.3516067720232667","72.875","0.4243697320771377","0.35642100222837186","291"
"51","1.5","5","false","80","40","true","false","7","undirected","0.15","80","2.8970588235294117","2.8333333333333335","0.1958778848701366","false","0.4135182162459669","40.412500000000016","-1.3350665911029567","-0.7456478370114411","355"
"50","1.5","5","false","80","40","true","false","7","undirected","0.1","82","3.125","3.375","0.2299685490424907","false","0.36176086905826926","43.12500000000001","-1.2023706456071275","0.3343550567887849","286"
"56","3.5","1","false","80","10","true","false","0","undirected","0.1","79","2.486111111111111","2.5","0.6685903076345515","false","0.2512377397227509","118.80000000000003","0.21895745396784036","0.4331346713638663","253"
"58","3.5","1","false","80","10","true","false","7","undirected","0.05","76","3.0526315789473686","2.75","0.5873736871143993","false","0.29147438571596684","104.53750000000005","0.024153903641683128","-0.09719313313900586","208"
"52","1.5","5","false","80","40","true","false","7","undirected","0.05","81","2.8815789473684212","2.5","0.2267150312922372","false","0.4130567702205797","30.250000000000007","0.2870873459327215","-0.5454462683131654","252"
"49","1.5","5","false","80","40","true","false","7","undirected","0.05","82","2.973684210526316","3.75","0.24574031435970287","false","0.3870382287140722","42.48749999999999","-0.5757871238827497","-0.5285940343476773","329"
"53","1.5","5","false","80","40","true","false","7","undirected","0.1","80","3.2083333333333335","2.5","0.3066837935643124","false","0.412682012460768","35.75000000000001","0.46939732365291265","-0.10704570395154152","397"
"55","3.5","1","false","80","10","true","false","0","undirected","0.05","81","2.4078947368421053","3.5","0.6535765337603567","false","0.35016427873554995","64.48749999999998","0.7365975021560125","1.0933858884005758","239"
"59","3.5","1","false","80","10","true","false","7","undirected","0.1","22","2.7777777777777777","2.125","0.5039217032967032","false","0.18774870262476628","168.66250000000005","0.18758296362825783","0.7695012741923054","147"
"54","1.5","5","false","80","40","true","false","7","undirected","0.15","80","2.926470588235294","3.0833333333333335","0.24663585730481521","false","0.40505789311279716","46.325","-0.4796566396316094","1.0668678793196815","369"
"57","3.5","1","false","80","10","true","false","0","undirected","0.15","77","2.161764705882353","3.0833333333333335","0.6672214044480668","false","0.35160677202326673","72.87499999999999","0.4493697320771373","0.23142100222837167","291"
"48","1.5","5","false","80","40","true","false","0","undirected","0.15","84","2.176470588235294","2.75","0.24429540077329515","false","0.41431487400004363","33.249999999999986","-0.6603169921567928","-0.29510748825965616","326"
"51","1.5","5","false","80","40","true","false","7","undirected","0.15","81","3.25","2.9166666666666665","0.19619471136149863","false","0.4139630348223918","40.33749999999999","-1.4850665911029566","-0.3331478370114409","357"
"50","1.5","5","false","80","40","true","false","7","undirected","0.1","83","3.0833333333333335","4","0.2429558946217479","false","0.3632039823403793","42.812500000000014","-1.1898706456071277","0.5718550567887848","288"
"58","3.5","1","false","80","10","true","false","7","undirected","0.05","77","3.1447368421052633","3","0.6019570204477324","false","0.2916908475066343","104.37500000000003","0.04915390364168326","-0.122193133139006","209"
"56","3.5","1","false","80","10","true","false","0","undirected","0.1","80","2.513888888888889","1.75","0.6685903076345515","false","0.2512377397227508","118.8","0.2564574539678405","0.4706346713638664","253"
"49","1.5","5","false","80","40","true","false","7","undirected","0.05","83","2.973684210526316","3.75","0.26119077999239354","false","0.38982722955371474","41.925","-0.5257871238827496","-0.7785940343476768","335"
"52","1.5","5","false","80","40","true","false","7","undirected","0.05","82","2.8815789473684212","2.75","0.2276396970117945","false","0.41415328192802325","30.074999999999996","0.48708734593272096","-0.6204462683131654","254"
"53","1.5","5","false","80","40","true","false","7","undirected","0.1","81","3.4027777777777777","2","0.30891151509290726","false","0.41605839773735054","35.1375","0.5943973236529126","-0.14454570395154165","404"
"55","3.5","1","false","80","10","true","false","0","undirected","0.05","82","2.539473684210526","3.25","0.6535765337603572","false","0.35016427873554984","64.48749999999998","0.7490975021560125","1.1308858884005764","239"
"54","1.5","5","false","80","40","true","false","7","undirected","0.15","81","3.161764705882353","3.0833333333333335","0.24776218024228364","false","0.406664428460399","46.012499999999996","-0.4921566396316094","1.054367879319682","374"
"57","3.5","1","false","80","10","true","false","0","undirected","0.15","78","2.485294117647059","3.25","0.6672214044480669","false","0.3516067720232668","72.87499999999999","0.4868697320771374","0.24392100222837199","291"
"48","1.5","5","false","80","40","true","false","0","undirected","0.15","85","1.7205882352941178","2.4166666666666665","0.24481466536500168","false","0.4146462945112791","33.2","-0.6728169921567927","0.05489251174034362","327"
"51","1.5","5","false","80","40","true","false","7","undirected","0.15","82","2.7941176470588234","2.75","0.19748437585936746","false","0.4143067840004301","40.287499999999994","-1.2350665911029564","-0.10814783701144122","359"
"50","1.5","5","false","80","40","true","false","7","undirected","0.1","84","3.111111111111111","3.5","0.2450877253542064","false","0.3636639829924029","42.72500000000001","-1.2898706456071276","0.7843550567887851","290"
"59","3.5","1","false","80","10","true","false","7","undirected","0.1","23","2.7916666666666665","3.5","0.524355921855922","false","0.18887060484931503","167.41249999999997","0.21258296362825777","0.7570012741923052","149"
"58","3.5","1","false","80","10","true","false","7","undirected","0.05","78","3.460526315789474","3.5","0.6016107001014122","false","0.29176603082750885","104.32500000000002","0.036653903641683104","-0.0971931331390059","210"
"56","3.5","1","false","80","10","true","false","0","undirected","0.1","81","2.5277777777777777","2","0.6606736409678848","false","0.25152976367605573","118.575","0.2439574539678404","0.4456346713638665","254"
"49","1.5","5","false","80","40","true","false","7","undirected","0.05","84","3.013157894736842","2.75","0.2620765815347438","false","0.3908458869637235","41.7375","-0.3882871238827498","-0.9285940343476768","338"
"52","1.5","5","false","80","40","true","false","7","undirected","0.05","83","2.9473684210526314","2.5","0.22763969701179457","false","0.4141532819280232","30.075","0.4870873459327213","-0.6579462683131654","254"
"55","3.5","1","false","80","10","true","false","0","undirected","0.05","83","2.236842105263158","3.5","0.6535765337603572","false","0.3501642787355496","64.48750000000001","0.7490975021560123","1.080885888400576","239"
"53","1.5","5","false","80","40","true","false","7","undirected","0.1","82","3","1.875","0.31334227867468367","false","0.4166026715276671","35.06250000000001","0.6818973236529127","-0.3445457039515417","408"
"54","1.5","5","false","80","40","true","false","7","undirected","0.15","82","2.8970588235294117","2.25","0.24872377709691781","false","0.40779623307103224","45.812499999999986","-0.16715663963160937","0.9168678793196812","379"
"57","3.5","1","false","80","10","true","false","0","undirected","0.15","79","2.1176470588235294","3","0.6672214044480668","false","0.35160677202326684","72.87499999999999","0.39936973207713744","0.356421002228372","291"
"51","1.5","5","false","80","40","true","false","7","undirected","0.15","83","3.0588235294117645","2.75","0.19751562460288402","false","0.41698393334968487","42.012499999999996","-1.4350665911029568","0.004352162988559139","361"
