BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,
CA_5-STATES_NETWORK_CLEAN_54_PERFEITO_SAVE_Block_Arduino_24_PERFECT_DOC_BREED_aligned_BEHAVIOR_work.nlogo,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,
06/29/2022 20:38:59:599 -0300,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,,
[run number],radius-of-interaction,movement-steps,load-graphml,N-turtles,percentage-unhappy,clear-before-generating,arduino-on,mutated,links-to-use,frac-providers,step,mood_clients,mood_providers,cluster_coef,paths,closeness,betweenness
9,1.5,1,false,80,30,true,false,0,undirected,0.15,15,2.0441176470588234,4,0.14333333333333334,false,0.43881680332338224,0.85
4,1.5,1,false,80,20,true,false,0,undirected,0.05,15,1.9736842105263157,2,0.12363095238095238,false,0.34597144655425816,21.1375
7,1.5,1,false,80,30,true,false,0,undirected,0.05,15,1.9736842105263157,5.75,0.16583333333333333,false,0.3199960689350062,3.85
10,1.5,1,false,80,40,true,false,0,undirected,0.05,15,1.7894736842105263,7.5,0.14875,false,0.40585202472093596,2.95
8,1.5,1,false,80,30,true,false,0,undirected,0.05,15,1.868421052631579,7,0.03958333333333333,false,0.250193583838845,1.3125
3,1.5,1,false,80,10,true,false,0,undirected,0.15,15,2.4411764705882355,2.9166666666666665,0.14558531746031747,false,0.44910803049289905,1.15
5,1.5,1,false,80,20,true,false,0,undirected,0.05,16,2.1710526315789473,2.25,0.26715277777777785,false,0.3915425320703424,13.1625
12,1.5,1,false,80,40,true,false,0,undirected,0.15,15,1.5294117647058822,4.5,0.15666666666666665,false,0.4024842414529914,1.8125
1,1.5,1,false,80,10,true,false,0,undirected,0.05,16,2.4078947368421053,1.5,0.228422619047619,false,0.44755545908590094,5.8
6,1.5,1,false,80,20,true,false,0,undirected,0.15,15,2.3676470588235294,3.9166666666666665,75,false,0.4479166666666667,0.1
11,1.5,1,false,80,40,true,false,0,undirected,0.05,16,1.9605263157894737,4.25,0.17375000000000002,false,0.47363777807160146,1.1
2,1.5,1,false,80,10,true,false,0,undirected,0.05,16,2.6578947368421053,1.25,0.09,false,0.44224855006105007,0.9
9,1.5,1,false,80,30,true,false,0,undirected,0.15,16,2.176470588235294,2.3333333333333335,0.14333333333333337,false,0.43881680332338224,0.85
10,1.5,1,false,80,40,true,false,0,undirected,0.05,16,1.6842105263157894,2.75,0.17791666666666667,false,0.4182839997102543,3225
7,1.5,1,false,80,30,true,false,0,undirected,0.05,16,1.9473684210526316,2.25,0.18583333333333335,false,0.33594344370965457,7075
4,1.5,1,false,80,20,true,false,0,undirected,0.05,16,2.013157894736842,2.5,0.14922619047619046,false,0.34780204392079306,22.412499999999998
8,1.5,1,false,80,30,true,false,0,undirected,0.05,16,1.8289473684210527,5,0.03958333333333333,false,0.2553324727277339,1.3625
3,1.5,1,false,80,10,true,false,0,undirected,0.15,16,2.676470588235294,2.5,0.15009920634920634,false,0.4496297696233337,1.1375
5,1.5,1,false,80,20,true,false,0,undirected,0.05,17,2.013157894736842,2.25,0.26715277777777785,false,0.3915425320703423,13.1625
12,1.5,1,false,80,40,true,false,0,undirected,0.15,16,1.6911764705882353,2.75,0.15666666666666668,false,0.4024842414529914,1.8125
11,1.5,1,false,80,40,true,false,0,undirected,0.05,17,1.7105263157894737,7.25,0.16541666666666666,false,0.44513108949873653,1.4375000000000002
6,1.5,1,false,80,20,true,false,0,undirected,0.15,16,2.5441176470588234,3.75,75,false,0.44791666666666663,0.1
1,1.5,1,false,80,10,true,false,0,undirected,0.05,17,2.0921052631578947,2,0.22842261904761899,false,0.472555459085901,5.799999999999999
2,1.5,1,false,80,10,true,false,0,undirected,0.05,17,2.236842105263158,1.5,0.09,false,0.44224855006104996,0.9
9,1.5,1,false,80,30,true,false,0,undirected,0.15,17,1.9264705882352942,3.0833333333333335,0.14333333333333334,false,0.43881680332338224,0.85
10,1.5,1,false,80,40,true,false,0,undirected,0.05,17,1.7105263157894737,6.25,0.17791666666666667,false,0.41828399971025415,3225
8,1.5,1,false,80,30,true,false,0,undirected,0.05,17,1.736842105263158,5.75,0.05458333333333333,false,0.2667162439365125,1.25
4,1.5,1,false,80,20,true,false,0,undirected,0.05,17,1.7763157894736843,2,0.1492261904761905,false,0.34780204392079317,22.4125
7,1.5,1,false,80,30,true,false,0,undirected,0.05,17,1.75,3.75,0.1858333333333333,false,0.3423347746009855,7.4125
3,1.5,1,false,80,10,true,false,0,undirected,0.15,17,2.2794117647058822,3,0.15009920634920634,false,0.4496297696233337,1.1375
5,1.5,1,false,80,20,true,false,0,undirected,0.05,18,2.6052631578947367,2.25,0.2967361111111111,false,0.41051520859112356,11.137500000000001
12,1.5,1,false,80,40,true,false,0,undirected,0.15,17,1.4558823529411764,3.4166666666666665,0.14,false,0.3720273142097791,2.3
6,1.5,1,false,80,20,true,false,0,undirected,0.15,17,2.2794117647058822,2.9166666666666665,75,false,0.44791666666666663,0.1
11,1.5,1,false,80,40,true,false,0,undirected,0.05,18,2.0921052631578947,6.75,0.17208333333333334,false,0.45735572678955033,1.3875
2,1.5,1,false,80,10,true,false,0,undirected,0.05,18,2.8684210526315788,1.25,0.09,false,0.4245272975107941,1.8125
1,1.5,1,false,80,10,true,false,0,undirected,0.05,18,2.6710526315789473,3,0.22842261904761907,false,0.49755545908590115,5.8
9,1.5,1,false,80,30,true,false,0,undirected,0.15,18,2.25,3.75,0.1704166666666667,false,0.4397783417849207,0.8375
10,1.5,1,false,80,40,true,false,0,undirected,0.05,18,1.9342105263157894,6.5,0.18833333333333335,false,0.4247739591249472,2.8875
4,1.5,1,false,80,20,true,false,0,undirected,0.05,18,2.1842105263157894,2.5,0.14089285714285715,false,0.3513781589699426,22.5625
8,1.5,1,false,80,30,true,false,0,undirected,0.05,18,1.9605263157894737,6.25,0.059583333333333335,false,0.2721218030468562,1.4375
7,1.5,1,false,80,30,true,false,0,undirected,0.05,18,2.1578947368421053,3.75,0.2020833333333334,false,0.3441176473401598,7225
3,1.5,1,false,80,10,true,false,0,undirected,0.15,18,2.764705882352941,2.75,0.15009920634920637,false,0.4187783686533983,2.1875
12,1.5,1,false,80,40,true,false,0,undirected,0.15,18,1.75,3.5,0.14416666666666667,false,0.400734266890517,2225
6,1.5,1,false,80,20,true,false,0,undirected,0.15,18,2.676470588235294,4.166666666666667,75,false,0.4479166666666667,0.1
9,1.5,1,false,80,30,true,false,0,undirected,0.15,19,1.9705882352941178,4,0.17041666666666666,false,0.4397783417849207,0.8375
11,1.5,1,false,80,40,true,false,0,undirected,0.05,19,1.6973684210526316,9.75,0.1720833333333333,false,0.4594140464315097,1.7
5,1.5,1,false,80,20,true,false,0,undirected,0.05,19,2.1052631578947367,2.25,0.2896527777777778,false,0.3731223153092051,16225
1,1.5,1,false,80,10,true,false,0,undirected,0.05,19,2.1842105263157894,1.5,0.228422619047619,false,0.4696462521382883,8.3125
2,1.5,1,false,80,10,true,false,0,undirected,0.05,19,2.3026315789473686,1.5,0.1075,false,0.42700725627751746,1.7375
10,1.5,1,false,80,40,true,false,0,undirected,0.05,19,1.6710526315789473,7.5,0.18625,false,0.37254591342891513,11.3
4,1.5,1,false,80,20,true,false,0,undirected,0.05,19,1.855263157894737,2,0.1388095238095238,false,0.3639010125285825,19.25
7,1.5,1,false,80,30,true,false,0,undirected,0.05,19,1.8289473684210527,5.75,0.1854166666666667,false,0.3465281793489957,6.9625
8,1.5,1,false,80,30,true,false,0,undirected,0.05,19,1.8289473684210527,7,0.04041666666666667,false,0.28394885572483397,1125
3,1.5,1,false,80,10,true,false,0,undirected,0.15,19,2.3529411764705883,2.9166666666666665,0.1755456349206349,false,0.4192057190807487,2.1750000000000003
12,1.5,1,false,80,40,true,false,0,undirected,0.15,19,1.4705882352941178,4,0.14416666666666664,false,0.4049009335571836,2.2375
6,1.5,1,false,80,20,true,false,0,undirected,0.15,19,2.235294117647059,4.083333333333333,75,false,0.4479166666666667,0.1
9,1.5,1,false,80,30,true,false,0,undirected,0.15,20,2.1323529411764706,2.3333333333333335,0.17041666666666666,false,0.4397783417849208,0.8375
5,1.5,1,false,80,20,true,false,0,undirected,0.05,20,2.210526315789474,2.25,0.2771527777777777,false,0.3718793551487816,18.0125
2,1.5,1,false,80,10,true,false,0,undirected,0.05,20,2.6184210526315788,1.25,0.10750000000000001,false,0.42700725627751746,1.7375
11,1.5,1,false,80,40,true,false,0,undirected,0.05,20,1.9605263157894737,4.25,0.1720833333333333,false,0.46970867673992683,1.5499999999999998
1,1.5,1,false,80,10,true,false,0,undirected,0.05,20,2.3947368421052633,2,0.228422619047619,false,0.4700321933846835,9475
4,1.5,1,false,80,20,true,false,0,undirected,0.05,20,1.9605263157894737,2.5,0.1664880952380952,false,0.35482859871702815,23.437500000000004
10,1.5,1,false,80,40,true,false,0,undirected,0.05,20,1.7236842105263157,2.75,0.18,false,0.3476148877325571,13.85
7,1.5,1,false,80,30,true,false,0,undirected,0.05,20,1.9342105263157894,2.25,0.1854761904761905,false,0.3541347764085069,8.2625
8,1.5,1,false,80,30,true,false,0,undirected,0.05,20,1.75,5,0.05166666666666666,false,0.2843899298306382,1.1125
3,1.5,1,false,80,10,true,false,0,undirected,0.15,20,2.6029411764705883,2.5,0.16262896825396822,false,0.3797878891811036,5.1125
12,1.5,1,false,80,40,true,false,0,undirected,0.15,20,1.6764705882352942,2.9166666666666665,0.1441666666666667,false,0.4049009335571836,2.2375
6,1.5,1,false,80,20,true,false,0,undirected,0.15,20,2.588235294117647,3.5,75,false,0.4479166666666667,0.1
9,1.5,1,false,80,30,true,false,0,undirected,0.15,21,2.0441176470588234,3.0833333333333335,0.17041666666666666,false,0.4397783417849208,0.8375
5,1.5,1,false,80,20,true,false,0,undirected,0.05,21,2.276315789473684,2.25,0.27715277777777775,false,0.37187935514878145,18.012499999999996
2,1.5,1,false,80,10,true,false,0,undirected,0.05,21,2.4342105263157894,1.5,0.11374999999999998,false,0.41012009920943926,2.1
1,1.5,1,false,80,10,true,false,0,undirected,0.05,21,2.3421052631578947,3,0.218422619047619,false,0.43423261817648157,17075
11,1.5,1,false,80,40,true,false,0,undirected,0.05,21,1.8026315789473684,7.25,0.20958333333333332,false,0.4973877639411972,1.4625
10,1.5,1,false,80,40,true,false,0,undirected,0.05,21,1.7894736842105263,6.25,0.22749999999999998,false,0.3557662202758467,13125
4,1.5,1,false,80,20,true,false,0,undirected,0.05,21,1.9473684210526316,2,0.184593253968254,false,0.34028101142803463,26.1875
3,1.5,1,false,80,10,true,false,0,undirected,0.15,21,2.4411764705882355,3,0.16262896825396825,false,0.3797878891811036,5.1125
8,1.5,1,false,80,30,true,false,0,undirected,0.05,21,1.855263157894737,5.75,0.055952380952380955,false,0.29240523798381407,1.15
7,1.5,1,false,80,30,true,false,0,undirected,0.05,21,1.9078947368421053,3.75,0.19648809523809524,false,0.35460600524946717,8.212499999999999
12,1.5,1,false,80,40,true,false,0,undirected,0.15,21,1.5294117647058822,3.75,0.15458333333333335,false,0.4150754265981247,2.3875
6,1.5,1,false,80,20,true,false,0,undirected,0.15,21,2.3676470588235294,3,0.09583333333333333,false,0.4317203552381571,0.3875
5,1.5,1,false,80,20,true,false,0,undirected,0.05,22,2.3026315789473686,2.25,0.2771527777777778,false,0.3718793551487815,18.012500000000003
9,1.5,1,false,80,30,true,false,0,undirected,0.15,22,2.176470588235294,3.75,0.16416666666666666,false,0.4076898740879004,1.55
2,1.5,1,false,80,10,true,false,0,undirected,0.05,22,2.710526315789474,1.25,0.11375000000000002,false,0.43512009920943945,2.1
11,1.5,1,false,80,40,true,false,0,undirected,0.05,22,2,6.75,0.20958333333333332,false,0.4973877639411973,1.4625
10,1.5,1,false,80,40,true,false,0,undirected,0.05,22,1.8157894736842106,6.5,0.2443452380952381,false,0.33055585192387194,17.249999999999996
4,1.5,1,false,80,20,true,false,0,undirected,0.05,22,2.0657894736842106,2.5,0.20856150793650796,false,0.3422051590112203,25.75
1,1.5,1,false,80,10,true,false,0,undirected,0.05,22,2.4342105263157894,1.5,0.21788690476190475,false,0.4421157678603058,15525
3,1.5,1,false,80,10,true,false,0,undirected,0.15,22,2.676470588235294,2.75,0.15682539682539684,false,0.3809351343844129,5.0875
7,1.5,1,false,80,30,true,false,0,undirected,0.05,22,2.013157894736842,3.75,0.19648809523809524,false,0.35460600524946717,8.2125
8,1.5,1,false,80,30,true,false,0,undirected,0.05,22,1.9210526315789473,6.25,0.05595238095238094,false,0.2937742856028617,1.2249999999999999
12,1.5,1,false,80,40,true,false,0,undirected,0.15,22,1.6911764705882353,3,0.15458333333333335,false,0.4150754265981248,2.3875
9,1.5,1,false,80,30,true,false,0,undirected,0.15,23,1.9264705882352942,4,0.16416666666666668,false,0.4076898740879004,1.55
5,1.5,1,false,80,20,true,false,0,undirected,0.05,23,2.1447368421052633,2.25,0.2771527777777778,false,0.3718793551487816,18.0125
6,1.5,1,false,80,20,true,false,0,undirected,0.15,22,2.5441176470588234,4.333333333333333,0.12500000000000003,false,0.41400433271607984,0.8875
2,1.5,1,false,80,10,true,false,0,undirected,0.05,23,2.263157894736842,1.5,0.10541666666666667,false,0.43637009920943937,2125
11,1.5,1,false,80,40,true,false,0,undirected,0.05,23,1.6973684210526316,9.75,0.20958333333333337,false,0.4973877639411973,1.4625
10,1.5,1,false,80,40,true,false,0,undirected,0.05,23,1.7105263157894737,7.5,0.24434523809523806,false,0.3305558519238718,17.25
4,1.5,1,false,80,20,true,false,0,undirected,0.05,23,1.8026315789473684,2,0.20856150793650796,false,0.3422051590112203,25.75
3,1.5,1,false,80,10,true,false,0,undirected,0.15,23,2.2794117647058822,2.9166666666666665,0.1547420634920635,false,0.36192443523934203,6.3875
7,1.5,1,false,80,30,true,false,0,undirected,0.05,23,1.8157894736842106,5.75,0.19648809523809524,false,0.3546060052494672,8.2125
1,1.5,1,false,80,10,true,false,0,undirected,0.05,23,2.1710526315789473,2,0.21788690476190475,false,0.4421157678603057,15525
8,1.5,1,false,80,30,true,false,0,undirected,0.05,23,1.75,7,0.055952380952380955,false,0.2937742856028617,1.2249999999999999
12,1.5,1,false,80,40,true,false,0,undirected,0.15,23,1.4558823529411764,4.166666666666667,0.15458333333333335,false,0.41507542659812485,2.3875
5,1.5,1,false,80,20,true,false,0,undirected,0.05,24,2.473684210526316,2.25,0.2771527777777778,false,0.3718793551487815,18.0125
9,1.5,1,false,80,30,true,false,0,undirected,0.15,24,2.25,2.3333333333333335,0.16041666666666665,false,0.4148517970963792,1.3749999999999998
6,1.5,1,false,80,20,true,false,0,undirected,0.15,23,2.2794117647058822,3.8333333333333335,0.15208333333333332,false,0.39781909622635436,1.3375
2,1.5,1,false,80,10,true,false,0,undirected,0.05,24,2.8157894736842106,1.25,0.10541666666666667,false,0.38909017315077,3.4375
11,1.5,1,false,80,40,true,false,0,undirected,0.05,24,2.0526315789473686,4.25,0.20750000000000002,false,0.48530735543252057,1.9124999999999996
10,1.5,1,false,80,40,true,false,0,undirected,0.05,24,1.8026315789473684,2.75,0.2401785714285714,false,0.33782516521616185,15.8125
4,1.5,1,false,80,20,true,false,0,undirected,0.05,24,2.1315789473684212,2.5,0.20932539682539683,false,0.316598282914616,31.300000000000004
7,1.5,1,false,80,30,true,false,0,undirected,0.05,24,2.0921052631578947,2.25,0.21690476190476188,false,0.34772645897927223,10.3375
8,1.5,1,false,80,30,true,false,0,undirected,0.05,24,1.868421052631579,5,0.08928571428571427,false,0.3087147617933378,1.1749999999999998
3,1.5,1,false,80,10,true,false,0,undirected,0.15,24,2.764705882352941,2.5,0.1547420634920635,false,0.3660911019060088,6.4
1,1.5,1,false,80,10,true,false,0,undirected,0.05,24,2.6447368421052633,3,0.209077380952381,false,0.4515381776710112,13.599999999999998
12,1.5,1,false,80,40,true,false,0,undirected,0.15,24,1.75,3.25,0.16958333333333336,false,0.39544766084452576,3.65
6,1.5,1,false,80,20,true,false,0,undirected,0.15,24,2.676470588235294,3.5833333333333335,0.15416666666666667,false,0.399676093685898,1275
5,1.5,1,false,80,20,true,false,0,undirected,0.05,25,1.9736842105263157,2.25,0.2638194444444445,false,0.33992349017180723,17875
9,1.5,1,false,80,30,true,false,0,undirected,0.15,25,1.9705882352941178,3.0833333333333335,0.16041666666666665,false,0.4148517970963791,1.3749999999999998
2,1.5,1,false,80,10,true,false,0,undirected,0.05,25,2.276315789473684,1.5,0.10541666666666667,false,0.38909017315077,3.4375
11,1.5,1,false,80,40,true,false,0,undirected,0.05,25,1.7105263157894737,7.25,0.20750000000000002,false,0.4449108878256829,3875
10,1.5,1,false,80,40,true,false,0,undirected,0.05,25,1.6710526315789473,6.25,0.2431547619047619,false,0.3400096966158926,15.4125
4,1.5,1,false,80,20,true,false,0,undirected,0.05,25,1.8289473684210527,2,0.20902777777777773,false,0.35278060498814534,28175
7,1.5,1,false,80,30,true,false,0,undirected,0.05,25,1.763157894736842,3.75,0.22940476190476194,false,0.2983905160787711,13.075000000000003
3,1.5,1,false,80,10,true,false,0,undirected,0.15,25,2.3529411764705883,3,0.1534920634920635,false,0.3752979948170192,5.3999999999999995
8,1.5,1,false,80,30,true,false,0,undirected,0.05,25,1.8157894736842106,5.75,0.08928571428571427,false,0.30871476179333784,1175
12,1.5,1,false,80,40,true,false,0,undirected,0.15,25,1.4705882352941178,3.25,0.1966666666666667,false,0.40803200810519896,3.4375
5,1.5,1,false,80,20,true,false,0,undirected,0.05,26,2.3421052631578947,2.25,0.2621527777777778,false,0.34732366194419084,17.35
6,1.5,1,false,80,20,true,false,0,undirected,0.15,25,2.235294117647059,3.1666666666666665,0.16250000000000003,false,0.4016090972636384,1.2125
1,1.5,1,false,80,10,true,false,0,undirected,0.05,25,2.1052631578947367,1.5,0.209077380952381,false,0.4515381776710113,13.6
9,1.5,1,false,80,30,true,false,0,undirected,0.15,26,2.1323529411764706,3.75,0.16041666666666665,false,0.41485179709637904,1.3749999999999998
2,1.5,1,false,80,10,true,false,0,undirected,0.05,26,2.6710526315789473,1.25,0.10541666666666664,false,0.36598468023502784,4375
11,1.5,1,false,80,40,true,false,0,undirected,0.05,26,2,6.75,0.20750000000000002,false,0.44769745210067613,6.2749999999999995
10,1.5,1,false,80,40,true,false,0,undirected,0.05,26,1.855263157894737,6.5,0.24648809523809523,false,0.3512485584189205,15.0375
4,1.5,1,false,80,20,true,false,0,undirected,0.05,26,2.013157894736842,2.5,0.2090277777777778,false,0.35278060498814545,28175
3,1.5,1,false,80,10,true,false,0,undirected,0.15,26,2.6029411764705883,2.75,0.15805555555555556,false,0.37734570013102886,5.3625
7,1.5,1,false,80,30,true,false,0,undirected,0.05,26,2,3.75,0.22940476190476194,false,0.2997790972143969,13775
8,1.5,1,false,80,30,true,false,0,undirected,0.05,26,1.8421052631578947,6.25,0.08928571428571429,false,0.3087147617933378,1175
12,1.5,1,false,80,40,true,false,0,undirected,0.15,26,1.6764705882352942,3.1666666666666665,0.19458333333333333,false,0.409369251346695,3.3875
5,1.5,1,false,80,20,true,false,0,undirected,0.05,27,2.4078947368421053,2.25,0.2589384920634921,false,0.3381137064519048,23.400000000000002
6,1.5,1,false,80,20,true,false,0,undirected,0.15,26,2.588235294117647,4.083333333333333,0.1625,false,0.4016090972636384,1.2125
9,1.5,1,false,80,30,true,false,0,undirected,0.15,27,2.0441176470588234,4,0.16041666666666662,false,0.4148517970963791,1.3749999999999998
2,1.5,1,false,80,10,true,false,0,undirected,0.05,27,2.460526315789474,1.5,0.09708333333333333,false,0.31144688880160176,8375
1,1.5,1,false,80,10,true,false,0,undirected,0.05,26,2.4210526315789473,2,0.209077380952381,false,0.4515381776710112,13.6
11,1.5,1,false,80,40,true,false,0,undirected,0.05,27,1.7894736842105263,9.75,0.20875,false,0.42450616422188825,6.5375
10,1.5,1,false,80,40,true,false,0,undirected,0.05,27,1.7894736842105263,7.5,0.25555555555555554,false,0.35314392346471324,14975
4,1.5,1,false,80,20,true,false,0,undirected,0.05,27,1.9736842105263157,2,0.22544642857142855,false,0.38387324197062467,26.75
7,1.5,1,false,80,30,true,false,0,undirected,0.05,27,1.9736842105263157,5.75,0.23815476190476192,false,0.22801890765692448,54.45000000000001
3,1.5,1,false,80,10,true,false,0,undirected,0.15,27,2.4411764705882355,2.9166666666666665,0.15805555555555553,false,0.37734570013102886,5.3625
8,1.5,1,false,80,30,true,false,0,undirected,0.05,27,1.868421052631579,7,0.08928571428571429,false,0.3087147617933378,1175
12,1.5,1,false,80,40,true,false,0,undirected,0.15,27,1.5294117647058822,4.5,0.18625000000000003,false,0.4100438545212981,3475
5,1.5,1,false,80,20,true,false,0,undirected,0.05,28,2.1710526315789473,2.25,0.2482242063492063,false,0.3444456307916056,22.062500000000004
6,1.5,1,false,80,20,true,false,0,undirected,0.15,27,2.3676470588235294,3.9166666666666665,0.19166666666666668,false,0.40832987648441765,1.3375
9,1.5,1,false,80,30,true,false,0,undirected,0.15,28,2.176470588235294,2.3333333333333335,0.16041666666666668,false,0.4148517970963792,1.3750000000000002
2,1.5,1,false,80,10,true,false,0,undirected,0.05,28,2.6578947368421053,1.25,0.09708333333333333,false,0.31465431954730405,9.0125
11,1.5,1,false,80,40,true,false,0,undirected,0.05,28,1.9605263157894737,4.25,0.20874999999999994,false,0.4495061642218882,6.5375
1,1.5,1,false,80,10,true,false,0,undirected,0.05,27,2.4210526315789473,3,0.2084821428571429,false,0.4533461158516083,13.274999999999997
10,1.5,1,false,80,40,true,false,0,undirected,0.05,28,1.6842105263157894,2.75,0.2555555555555555,false,0.3531439234647132,14975
4,1.5,1,false,80,20,true,false,0,undirected,0.05,28,2.013157894736842,2.5,0.2320436507936508,false,0.388180791902207,27.912499999999994
7,1.5,1,false,80,30,true,false,0,undirected,0.05,28,1.9473684210526316,2.25,0.23815476190476184,false,0.22801890765692442,54.45
3,1.5,1,false,80,10,true,false,0,undirected,0.15,28,2.676470588235294,2.5,0.15805555555555553,false,0.3478426597526929,8.7
8,1.5,1,false,80,30,true,false,0,undirected,0.05,28,1.8289473684210527,5,0.08928571428571429,false,0.30871476179333784,1175
5,1.5,1,false,80,20,true,false,0,undirected,0.05,29,2.013157894736842,2.25,0.28668650793650785,false,0.346307555961,21.612499999999997
12,1.5,1,false,80,40,true,false,0,undirected,0.15,28,1.6911764705882353,2.75,0.19773809523809524,false,0.3860088618630439,4.562499999999999
6,1.5,1,false,80,20,true,false,0,undirected,0.15,28,2.5441176470588234,3.75,0.18333333333333335,false,0.4095798764844177,1.3625
9,1.5,1,false,80,30,true,false,0,undirected,0.15,29,1.9264705882352942,3.0833333333333335,0.16041666666666665,false,0.4148517970963791,1375
2,1.5,1,false,80,10,true,false,0,undirected,0.05,29,2.236842105263158,1.5,0.11375000000000002,false,0.2878635933444068,19.4125
11,1.5,1,false,80,40,true,false,0,undirected,0.05,29,1.7105263157894737,7.25,0.20791666666666667,false,0.45476976785681533,6.6625
10,1.5,1,false,80,40,true,false,0,undirected,0.05,29,1.7105263157894737,6.25,0.2555555555555555,false,0.35314392346471335,14975
1,1.5,1,false,80,10,true,false,0,undirected,0.05,28,2.4078947368421053,1.5,0.2084821428571429,false,0.42876690734752676,16.412499999999998
4,1.5,1,false,80,20,true,false,0,undirected,0.05,29,1.7763157894736843,2,0.22283279220779217,false,0.39458875557221573,28.6
3,1.5,1,false,80,10,true,false,0,undirected,0.15,29,2.2794117647058822,3,0.17525793650793647,false,0.3608078496675077,6.9375
7,1.5,1,false,80,30,true,false,0,undirected,0.05,29,1.75,3.75,0.23815476190476187,false,0.22801890765692442,54.45
8,1.5,1,false,80,30,true,false,0,undirected,0.05,29,1.736842105263158,5.75,0.08511904761904762,false,0.31247197680055283,1.2375
5,1.5,1,false,80,20,true,false,0,undirected,0.05,30,2.6052631578947367,2.25,0.298343253968254,false,0.3040974224535308,29.5375
12,1.5,1,false,80,40,true,false,0,undirected,0.15,29,1.4558823529411764,3.4166666666666665,0.18732142857142858,false,0.39212808290410506,4.425000000000001
6,1.5,1,false,80,20,true,false,0,undirected,0.15,29,2.2794117647058822,2.9166666666666665,0.18333333333333335,false,0.4095798764844177,1.3625
